shipping_id,shipping_country_id,shipping_pref,order_id,delivery_id,time_id,fee_id,shipping_name01,shipping_name02,shipping_kana01,shipping_kana02,shipping_company_name,shipping_tel01,shipping_tel02,shipping_tel03,shipping_fax01,shipping_fax02,shipping_fax03,shipping_zip01,shipping_zip02,shipping_zipcode,shipping_addr01,shipping_addr02,shipping_delivery_name,shipping_delivery_time,shipping_delivery_date,shipping_delivery_fee,shipping_commit_date,rank,create_date,update_date,del_flg
456,,13,751,1,,,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,,,,"2017-09-01 18:54:55","2017-09-01 18:54:55",0
457,,13,752,1,,,上津原,剛,ウエツハラ,ゴウ,,090,1234,5678,,,,154,0001,,世田谷区池尻,1-1-1,佐川急便,,,,,,"2017-09-01 19:10:57","2017-09-01 19:10:57",0
458,,13,753,1,,,上津原,剛,ウエツハラ,ゴウ,,090,1234,5678,,,,154,0001,,世田谷区池尻,1-1-1,佐川急便,,,,,,"2017-09-01 19:26:19","2017-09-01 19:26:19",0
459,,1,754,1,,,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,,テストーア,テストーア,佐川急便,,,,,,"2017-09-04 14:15:33","2017-09-04 14:15:33",0
460,,13,755,1,,,上津原,剛,ウエツハラ,ゴウ,,090,1234,5678,,,,154,0001,,世田谷区池尻,1-1-1,佐川急便,,,,,,"2017-09-04 18:51:06","2017-09-04 18:51:06",0
461,,13,756,1,,,上津原,剛,ウエツハラ,ゴウ,,090,1234,5678,,,,154,0001,,世田谷区池尻,1-1-1,佐川急便,,,,,,"2017-09-04 18:55:12","2017-09-04 18:55:12",0
462,,1,757,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-05 16:20:39","2017-09-05 16:25:44",0
463,,1,758,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-05 16:30:15","2017-09-05 16:51:13",0
464,,1,759,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-05 16:52:57","2017-09-05 16:53:05",0
465,,1,762,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-05 18:45:46","2017-09-05 18:45:46",0
466,,1,763,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-05 18:46:53","2017-09-05 18:46:53",0
467,,1,764,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-05 18:50:38","2017-09-05 18:50:43",0
468,,1,765,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-05 18:52:48","2017-09-05 18:52:48",0
469,,1,766,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-05 18:53:33","2017-09-05 18:54:01",0
470,,1,767,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-06 16:20:45","2017-09-06 16:20:50",0
471,,1,768,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-06 16:24:23","2017-09-06 16:24:27",0
472,,1,769,1,,1,あ,あ,ア,ア,あ,000,0000,0000,,,,000,0000,0000000,あ,あ,佐川急便,,,0,,,"2017-09-06 16:35:14","2017-09-06 16:36:43",0
473,,1,770,1,,1,あ,あ,ア,ア,あ,000,0000,0000,,,,000,0000,0000000,あ,あ,佐川急便,,,0,,,"2017-09-06 16:37:55","2017-09-06 16:37:55",0
474,,1,771,1,,1,あ,あ,ア,ア,あ,000,0000,0000,,,,000,0000,0000000,あ,あ,佐川急便,,,0,,,"2017-09-06 16:41:14","2017-09-06 16:41:14",0
475,,1,772,1,,1,あ,あ,ア,ア,あ,000,0000,0000,,,,000,0000,0000000,あ,あ,佐川急便,,,0,,,"2017-09-06 16:48:32","2017-09-06 16:48:56",0
476,,1,774,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-06 17:53:21","2017-09-06 17:53:42",0
477,,1,775,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-06 17:57:48","2017-09-06 17:57:57",0
478,,1,776,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-06 18:06:07","2017-09-06 18:06:12",0
479,,1,777,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-07 14:07:42","2017-09-07 14:07:46",0
480,,1,778,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-07 14:16:17","2017-09-07 14:16:26",0
481,,1,779,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-07 14:18:11","2017-09-07 14:18:22",0
482,,1,780,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-07 14:38:58","2017-09-07 14:39:06",0
483,,1,781,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-07 14:54:57","2017-09-07 14:55:26",0
484,,1,782,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-07 14:57:08","2017-09-07 14:57:08",0
485,,1,783,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-07 14:58:23","2017-09-07 14:58:23",0
486,,1,784,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-07 15:33:47","2017-09-07 15:33:53",0
487,,1,785,1,,1,あ,あ,ア,ア,あ,000,0000,0000,,,,000,0000,0000000,あ,あ,佐川急便,,,0,,,"2017-09-07 16:00:30","2017-09-07 16:00:42",0
488,,1,787,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-07 16:48:39","2017-09-07 16:48:42",0
489,,1,788,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-07 16:52:17","2017-09-07 16:52:20",0
490,,1,796,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-07 18:54:41","2017-09-07 18:54:44",0
491,,1,797,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-07 19:25:49","2017-09-07 19:25:49",0
492,,1,799,1,,,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,,テストーア,テストーア,佐川急便,,,,,,"2017-09-20 15:11:06","2017-09-20 15:11:06",0
493,,1,800,1,,,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,,テストーア,テストーア,佐川急便,,,,,,"2017-09-20 15:12:15","2017-09-20 15:12:15",0
494,,13,801,1,12,,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,18:00-20:00,,,,,"2017-09-20 15:15:56","2017-09-20 15:15:56",0
495,,13,802,1,,,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,,,,"2017-09-20 15:20:47","2017-09-20 15:20:47",0
496,,13,803,1,,,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,,,,"2017-09-20 15:27:21","2017-09-20 15:27:21",0
497,,13,804,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-21 12:56:51","2017-09-21 15:18:45",0
498,,13,805,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-21 15:27:07","2017-09-21 15:53:29",0
499,,13,806,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-21 17:20:11","2017-09-21 17:20:28",0
500,,13,807,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-22 12:05:46","2017-09-22 12:10:17",0
501,,13,808,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-22 12:11:43","2017-09-22 12:11:55",0
502,,13,809,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-22 13:46:59","2017-09-22 13:46:59",0
503,,13,810,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-22 15:41:50","2017-09-22 15:41:50",0
504,,13,811,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-26 11:02:51","2017-09-26 11:02:51",0
505,,13,812,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-26 11:12:03","2017-09-26 11:12:03",0
506,,13,813,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-26 11:12:23","2017-09-26 11:12:58",0
507,,13,814,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-26 11:54:05","2017-09-26 11:54:14",0
508,,13,815,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-26 12:33:01","2017-09-26 12:34:50",0
509,,1,816,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 14:01:48","2017-09-26 15:00:08",0
510,,1,817,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 14:05:08","2017-09-26 15:09:07",0
511,,13,818,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-26 15:31:15","2017-09-26 15:31:59",0
512,,13,819,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-26 15:35:21","2017-09-26 15:36:30",0
513,,1,820,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 15:40:17","2017-09-26 15:40:25",0
514,,1,821,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 15:43:28","2017-09-26 15:43:41",0
515,,1,822,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 15:50:53","2017-09-26 15:52:22",0
516,,1,823,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 15:57:06","2017-09-26 15:57:17",0
517,,1,824,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 15:59:26","2017-09-26 15:59:57",0
518,,1,825,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 16:01:09","2017-09-26 16:01:26",0
519,,1,826,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 16:04:20","2017-09-26 16:04:20",0
520,,1,827,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 16:14:50","2017-09-26 16:14:50",0
521,,1,828,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 16:16:28","2017-09-26 16:16:28",0
522,,1,829,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 16:19:36","2017-09-26 16:19:53",0
523,,1,830,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 16:20:51","2017-09-26 16:20:51",0
524,,1,831,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 16:21:39","2017-09-26 16:21:39",0
525,,1,832,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 16:22:50","2017-09-26 16:39:05",0
526,,1,833,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 16:24:36","2017-09-26 16:24:36",0
527,,13,834,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-26 16:26:34","2017-09-26 16:26:34",0
528,,1,835,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 16:29:28","2017-09-26 16:29:42",0
529,,1,836,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 16:30:14","2017-09-26 16:30:14",0
530,,1,837,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-09-26 16:41:24","2017-09-26 16:41:36",0
531,,13,838,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-26 17:00:38","2017-09-26 17:01:37",0
532,,13,839,1,,13,本多,武敏,ホンダ,タケトシ,,090,4365,5770,,,,155,0033,1550033,"世田谷区代田 5-35-8","下北沢シャモット2 202",佐川急便,,,0,,,"2017-09-26 17:05:08","2017-09-26 17:05:38",0
